Project_ID,Project_Name,Project_Type,Region,Delivery_Method,Complexity_Level,Digital_Coordination_Level,Owner_Decision_Profile,Original_Budget,CPI_Snapshot,SPI_Snapshot,Pending_Change_Exposure_Pct_Budget,Avg_RFI_Response_Days,Overdue_RFI_Rate,Change_Approval_Cycle_Days,Contingency_Utilization_Pct,Workflow_Risk_Score_Snapshot,Cost_Overrun_Flag,Schedule_Delay_Flag,Final_Cost_Overrun_Pct,Final_Schedule_Delay_Days,Predicted_Cost_Overrun_Probability,Predicted_Schedule_Delay_Probability,Overall_Overrun_Probability,Predicted_Final_Cost_Overrun_Pct,Predicted_Final_Schedule_Delay_Days,Risk_Band,Primary_Risk_Drivers
PRJ3-00573,Aspen Earthworks Package 573,Heavy Civil,Mountain,CMAR,High,Moderate,Standard,263758500,0.9571,0.8997,0.0249,10.946,0.3074,28.847,0.4771,4,0,1,0.0145,63,0.450751637328497,0.7473317695590187,0.861222388131185,0.0644700487444533,23.77470783349809,Red,Slow change approval; Overdue RFI backlog; Low SPI
PRJ3-00371,Mesa Office Campus 371,Commercial,Southeast,Design-Bid-Build,Moderate,Low,Slow,97666100,0.954,0.8813,0.0478,9.968,0.3379,16.119,0.2727,4,0,1,0.0421,67,0.4908143585212325,0.7271997051426361,0.8610940068674563,0.085868439777553,20.89942831323834,Red,Overdue RFI backlog; Low SPI; Pending change exposure
PRJ3-00410,Aspen Education Center 410,Institutional,Midwest,IPD,Moderate,Moderate,Slow,399973900,0.9956,1.0016,0.0089,13.214,0.5287,34.225,0.1836,4,0,0,0.0769,21,0.3179570034361569,0.7940113505413863,0.859506884265108,0.0494210959286447,25.621931518137647,Red,Overdue RFI backlog; Slow change approval; Slow RFI response
PRJ3-01844,Crescent Urban Village 1844,Mixed-Use,Southeast,Design-Build,High,Low,Standard,584676800,0.9632,0.8977,0.0258,6.454,0.2849,17.199,0.3126,2,0,0,0.0974,-5,0.4489097609024412,0.7438037434661531,0.8588127437308628,0.0812050773135029,25.83937000447612,Red,Overdue RFI backlog; Low SPI; Pending change exposure
PRJ3-01878,Redwood Distribution Hub 1878,Industrial,West,Design-Bid-Build,Moderate,Moderate,Standard,123312900,1.018,0.9042,0.0317,9.703,0.3738,34.915,0.3986,5,0,0,0.0773,5,0.3213144941147941,0.7911072577888214,0.8582275235766583,0.0581873421332604,24.135995683680637,Red,Slow change approval; Overdue RFI backlog; Low SPI
PRJ3-02002,Copper Town Center 2002,Mixed-Use,Southwest,Design-Bid-Build,Very High,High,Standard,104081000,0.9586,1.0196,0.0491,12.67,0.4325,22.731,0.5857,6,1,1,0.1297,52,0.7422835629516824,0.4415922828469185,0.8560891527150232,0.1106758763374688,17.763035062529017,Red,Overdue RFI backlog; Workflow risk score; Slow RFI response
PRJ3-02197,Gateway Retail Center 2197,Commercial,Southwest,Design-Build,High,Moderate,Slow,106447500,0.9479,0.9426,0.0259,11.073,0.3989,23.116,0.4248,4,1,0,0.1062,-25,0.6344887038594941,0.6047648615762701,0.8555370922744702,0.0938983468427879,22.48194986779731,Red,Overdue RFI backlog; Low SPI; Low CPI
PRJ3-00768,Liberty Residences 768,Residential,Southeast,Design-Build,High,Moderate,Slow,58426200,0.9324,1.0354,0.0263,11.351,0.4171,41.02,0.3545,6,0,1,0.0551,36,0.6283198289863189,0.6112772283456651,0.8555194537546047,0.0949285956363103,21.05949383112089,Red,Slow change approval; Workflow risk score; Overdue RFI backlog
PRJ3-01262,Summit Logistics Center 1262,Industrial,West,CMAR,Very High,Moderate,Standard,110023000,0.8918,0.9089,0.0305,7.461,0.3263,20.613,0.5553,3,1,0,0.1051,17,0.7077499585368164,0.503419206249216,0.8548742424365128,0.1104269457669882,22.69564422060137,Red,Overdue RFI backlog; Low CPI; Low SPI
PRJ3-01105,Aspen Neighborhood 1105,Residential,West,IPD,High,Low,Standard,59208200,0.9327,0.8957,0.0181,10.583,0.4539,14.005,0.34,4,0,0,0.0436,15,0.5727452287194461,0.6554205327090509,0.8527767785146304,0.0842482786076545,18.299019957136338,Red,Overdue RFI backlog; Low SPI; Low CPI
PRJ3-02097,Liberty Water Program 2097,Heavy Civil,Southeast,Design-Bid-Build,Very High,High,Standard,327638100,0.959,1.0288,0.0255,10.302,0.3438,32.163,0.436,5,0,1,0.0235,41,0.6710883654342841,0.55040702193739,0.8521236386961588,0.0949963408171724,12.848643670672054,Red,Slow change approval; Overdue RFI backlog; Pending change exposure
PRJ3-00926,Liberty Retail Center 926,Commercial,Northeast,Design-Bid-Build,High,Moderate,Fast,164951100,1.0354,0.8786,0.0164,6.225,0.3478,29.588,0.2343,3,0,1,0.0461,53,0.2940044007034513,0.7866885794183042,0.8494030757896275,0.0530153793071802,32.05975307142945,Red,Slow change approval; Overdue RFI backlog; Low SPI
PRJ3-02339,Riverside Process Plant 2339,Industrial,Southeast,Design-Build,Very High,Moderate,Fast,65974500,0.973,0.8956,0.0,8.23,0.2093,28.097,0.3435,2,0,1,0.0674,35,0.3624588814065749,0.7611685234032766,0.8477351132552056,0.0611902579139502,34.659390969822546,Red,Slow change approval; Low SPI
PRJ3-00840,Horizon Public Works Program 840,Infrastructure,Northeast,Design-Build,High,Moderate,Standard,263875300,0.948,0.9549,0.0095,12.271,0.4109,30.301,0.5059,4,0,0,0.0294,7,0.516976520183394,0.6805685613564938,0.845707114943589,0.0788101860720242,13.249725667384418,Red,Overdue RFI backlog; Slow RFI response; Slow change approval
PRJ3-00109,Evergreen District 109,Mixed-Use,West,IPD,High,Moderate,Standard,235779500,1.0599,0.8663,0.0327,11.127,0.2661,23.595,0.1559,4,0,0,0.0176,16,0.3746863259156354,0.7487156283568179,0.8428684463278209,0.0577488378214827,23.16962240918797,Red,Overdue RFI backlog; Low SPI; Pending change exposure
PRJ3-00827,Evergreen District 827,Mixed-Use,Southwest,Design-Bid-Build,High,Low,Standard,233093500,0.9018,0.8801,0.0106,8.21,0.3298,23.344,0.3277,3,1,0,0.1255,-1,0.5448447760846559,0.6496119087858415,0.8405190298861497,0.0807219770854695,22.51204169072876,Red,Overdue RFI backlog; Low SPI; Low CPI
PRJ3-00881,Cedar Residences 881,Residential,Southeast,Design-Bid-Build,Very High,High,Standard,157118700,0.8921,0.9796,0.0318,9.88,0.3893,33.29,0.413,5,0,0,0.0959,-25,0.6776610437565093,0.5028236260950593,0.839740686566558,0.0995985805627327,14.011695421411783,Red,Slow change approval; Overdue RFI backlog; Low CPI
PRJ3-01240,Pioneer Town Center 1240,Mixed-Use,Southeast,IPD,Very High,Moderate,Standard,157423000,1.0029,0.9039,0.0394,7.259,0.2525,16.192,0.2998,3,1,1,0.1057,44,0.3863878843354248,0.7367997357771021,0.8384971290267125,0.0649265050957233,30.56078169882888,Red,Overdue RFI backlog; Low SPI; Pending change exposure
PRJ3-01675,Lakeview Highway Improvements 1675,Heavy Civil,Midwest,CMAR,Low,Low,Slow,417409500,0.9794,0.8981,0.0234,11.318,0.3545,26.4,0.1204,4,0,1,0.0356,32,0.391083445028051,0.7311397320140239,0.8362865318491445,0.0464576458765356,23.44591893457365,Red,Overdue RFI backlog; Low SPI; Pending change exposure
PRJ3-02131,Gateway Education Center 2131,Institutional,Northeast,CMAR,Moderate,Moderate,Slow,133879600,0.8708,1.0974,0.046,12.564,0.3914,25.252,0.3761,5,1,0,0.1909,-4,0.8036016606843138,0.1498473414438622,0.833031429694759,0.136021916021831,1.761081892162034,Red,Slow RFI response; Overdue RFI backlog; Low CPI
PRJ3-02368,Copper Town Center 2368,Mixed-Use,Midwest,Design-Bid-Build,High,Moderate,Standard,227232300,0.9486,0.9153,0.0295,8.314,0.2998,32.133,0.2199,4,0,0,0.036,19,0.3549756057745467,0.7405842795766205,0.8326705320813501,0.0710507972780558,25.01782265336034,Red,Slow change approval; Overdue RFI backlog; Low SPI
PRJ3-01009,Pioneer Corporate Center 1009,Commercial,Northeast,CMAR,Moderate,Moderate,Standard,54995200,1.0472,0.9187,0.0035,7.939,0.1948,28.519,0.2683,3,0,0,-0.0018,9,0.1848239102391534,0.7919639826968063,0.8304140128853628,0.050516811795247,21.14334483994677,Red,Slow change approval; Low SPI
PRJ3-02148,Crescent Utility Corridor 2148,Infrastructure,Mountain,Design-Bid-Build,Moderate,High,Slow,516330100,1.0354,0.9494,0.0209,8.993,0.4231,18.062,0.2805,3,0,1,0.0803,37,0.288145714594209,0.7579992487357567,0.8277307281411276,0.0441496089495599,20.479211474457884,Red,Overdue RFI backlog; Low SPI; Pending change exposure
PRJ3-01132,Lakeview Civic Complex 1132,Institutional,Southeast,Design-Bid-Build,High,Moderate,Standard,77963800,0.9959,0.9245,0.024,12.329,0.4496,19.486,0.3331,4,0,0,0.0679,28,0.3748539096771348,0.7222579477798514,0.826370641936325,0.0609765170317461,23.41085559793917,Red,Overdue RFI backlog; Slow RFI response; Low SPI
PRJ3-01973,Gateway Research Facility 1973,Institutional,West,Design-Bid-Build,Moderate,Low,Slow,142345300,0.9242,0.8936,0.0346,6.582,0.324,22.217,0.2512,3,0,1,0.0845,31,0.4513469337839003,0.680192378876839,0.8245365680715011,0.0851601519491031,9.965499286097744,Red,Overdue RFI backlog; Low SPI; Low CPI
PRJ3-00741,Horizon Research Facility 741,Institutional,West,CMAR,Moderate,Low,Standard,244703700,0.949,0.9753,0.0,11.223,0.4429,18.849,0.3038,2,1,0,0.1144,-25,0.412219232033115,0.698587778187064,0.8228356927881874,0.0745332737419572,14.3624790579631,Red,Overdue RFI backlog; Low CPI
PRJ3-01305,Horizon Housing 1305,Residential,West,Design-Bid-Build,High,Moderate,Slow,37782500,0.8791,0.9288,0.0293,12.007,0.3308,24.819,0.277,4,1,0,0.1213,6,0.6644711799206325,0.4670826146098076,0.8211908584802472,0.106277005629987,7.614321181799042,Red,Slow RFI response; Overdue RFI backlog; Low CPI
PRJ3-01498,Horizon Urban Village 1498,Mixed-Use,Southwest,Design-Bid-Build,Moderate,Low,Standard,151705300,0.9491,0.9288,0.0179,8.993,0.452,33.303,0.1549,4,0,0,0.0617,-7,0.4319407179033018,0.6757414126321001,0.8158018996461013,0.07050552361416,20.48908185375601,Red,Overdue RFI backlog; Slow change approval; Low SPI
PRJ3-00602,Riverside District 602,Mixed-Use,Northeast,CMAR,Moderate,Moderate,Slow,137283000,0.8446,0.9865,0.0322,8.362,0.4282,27.375,0.1818,4,0,0,0.073,-15,0.730616313888893,0.2990415863836322,0.8111732387294289,0.1373697932021777,17.929361571120953,Red,Overdue RFI backlog; Low CPI; Pending change exposure
PRJ3-01721,Liberty Corporate Center 1721,Commercial,Mountain,IPD,High,High,Standard,112197000,0.9063,1.0373,0.0194,8.728,0.4339,29.629,0.4418,4,0,0,0.0553,29,0.5288206179921744,0.5917455012933472,0.8076388975974848,0.0789286201336496,20.76574142820538,Red,Overdue RFI backlog; Slow change approval; Low CPI
PRJ3-01836,Aspen Marketplace 1836,Commercial,West,CMAR,Very High,Moderate,Standard,107927200,0.8758,0.9903,0.0231,10.177,0.3187,16.822,0.4799,3,1,0,0.1215,-4,0.7273410115359863,0.2937319738969037,0.8074296744182541,0.1307690802445373,8.908983922358408,Red,Overdue RFI backlog; Low CPI; Pending change exposure
PRJ3-01731,Evergreen Earthworks Package 1731,Heavy Civil,Midwest,CMAR,Moderate,Moderate,Slow,304778900,1.0144,0.8871,0.0307,11.709,0.3954,27.878,0.2879,4,0,0,0.0525,16,0.3469035577806675,0.7048148271124897,0.8072156137912685,0.0589754387830439,25.15239113218412,Red,Overdue RFI backlog; Low SPI; Pending change exposure
PRJ3-00119,Gateway Process Plant 119,Industrial,Midwest,Design-Bid-Build,Moderate,Low,Standard,208552400,0.9037,0.8751,0.0142,7.053,0.2499,9.573,0.4116,2,1,0,0.1282,13,0.5843504521166735,0.5355807622663956,0.8069643538077083,0.1044031534701761,15.97886656203059,Red,Low SPI; Low CPI
PRJ3-00621,Copper Utility Corridor 621,Infrastructure,Mountain,Design-Build,Moderate,Moderate,Standard,108989600,0.9138,0.9849,0.0078,8.726,0.3476,16.795,0.3788,2,1,0,0.1069,4,0.4998320932913204,0.6080038182789786,0.8039360903508016,0.0771076326614421,19.50374430745036,Red,Overdue RFI backlog; Low CPI
PRJ3-01433,Copper Water Program 1433,Heavy Civil,Midwest,Design-Build,Moderate,Moderate,Slow,187533600,0.8638,0.8586,0.0283,14.033,0.4391,23.176,0.2928,5,1,0,0.1357,2,0.576065560383972,0.5304744200625482,0.8009519363838258,0.0958548982346629,19.76711799877579,Red,Slow RFI response; Overdue RFI backlog; Low SPI
PRJ3-01268,Pioneer Research Facility 1268,Institutional,Southwest,CMAR,High,Moderate,Slow,84119700,0.8447,0.9214,0.0281,5.738,0.2814,18.203,0.2848,3,1,0,0.1989,-7,0.7209572016437436,0.2815711784905799,0.799527611226224,0.1484314098233438,9.837210715644542,Red,Overdue RFI backlog; Low CPI; Low SPI
PRJ3-01045,Cedar Utility Corridor 1045,Infrastructure,West,Design-Bid-Build,Moderate,Moderate,Standard,282734200,0.9552,0.9565,0.0,10.946,0.3646,18.188,0.2094,2,0,0,0.0558,3,0.3097204283518174,0.6986804448180274,0.792005266519767,0.0511717994629052,13.02655226677953,Red,Overdue RFI backlog
PRJ3-01413,Riverside Neighborhood 1413,Residential,Midwest,CMAR,Moderate,Low,Fast,86714800,0.9629,0.9739,0.0128,7.485,0.2698,24.128,0.5006,2,0,0,-0.0002,-16,0.3432930347553998,0.67967860221467,0.7896427069574876,0.0742561662883694,14.443843735114507,Red,Overdue RFI backlog
PRJ3-01712,Granite Neighborhood 1712,Residential,Northeast,Design-Build,Moderate,Low,Fast,23081700,1.116,0.8764,0.0045,11.679,0.4064,19.143,0.2908,3,0,0,-0.0244,22,0.1049677243931419,0.7641965122885479,0.7889482677975852,0.0235038556540213,13.67668993011925,Red,Overdue RFI backlog; Low SPI
PRJ3-00273,Summit Civic Complex 273,Institutional,Midwest,CMAR,High,Moderate,Standard,63838500,0.942,0.8778,0.0067,7.27,0.3504,20.674,0.3838,2,0,0,0.0872,20,0.4348033174034544,0.6261493461668474,0.7887008506669526,0.0766616078707008,27.464016855365077,Red,Overdue RFI backlog; Low SPI; Low CPI
PRJ3-00128,Liberty Corporate Center 128,Commercial,Mountain,Design-Build,Moderate,Moderate,Standard,62471600,1.038,0.9288,0.0153,10.092,0.4607,25.309,0.2002,4,0,0,0.0229,11,0.1820201208400465,0.7413863384864019,0.7884592284059939,0.0290678793378702,17.576809663974153,Red,Overdue RFI backlog; Low SPI
PRJ3-00949,Crescent Office Campus 949,Commercial,West,Design-Bid-Build,Moderate,Low,Standard,154448000,0.8475,0.9185,0.0127,6.825,0.1068,33.753,0.3396,3,0,0,0.072,28,0.6445489761287847,0.4046035096655678,0.7883657079012979,0.1305653162517235,11.172090793259024,Red,Slow change approval; Low CPI; Low SPI
PRJ3-02094,Liberty Airport Improvements 2094,Infrastructure,Southwest,Design-Build,Moderate,Low,Standard,950000000,0.8502,0.9675,0.0133,9.365,0.3275,19.153,0.3322,3,1,0,0.1861,-23,0.585096953584935,0.486930674708508,0.7871259739144381,0.1002502040048023,14.06838853835789,Red,Overdue RFI backlog; Low CPI
PRJ3-01686,Granite Neighborhood 1686,Residential,Mountain,Design-Bid-Build,Moderate,Low,Standard,55834000,1.0529,0.8762,0.0344,10.448,0.4817,26.506,0.3521,5,0,0,0.0536,27,0.2743866200276536,0.703993270553999,0.7852135565521273,0.036387865396344,20.79923772308992,Red,Overdue RFI backlog; Low SPI; Pending change exposure
PRJ3-02128,Liberty Residences 2128,Residential,Southeast,Design-Bid-Build,High,Moderate,Standard,60655600,0.9845,0.9621,0.0198,12.792,0.4412,18.321,0.3934,3,0,0,-0.0284,4,0.2852736761698562,0.6935346842585514,0.7809611714986702,0.041848177822506,16.700215381721506,Red,Overdue RFI backlog; Slow RFI response
PRJ3-01907,Liberty Highway Improvements 1907,Heavy Civil,West,CMAR,Moderate,Low,Slow,105464400,0.9216,0.9381,0.0054,14.658,0.5482,20.754,0.3671,5,1,0,0.1176,10,0.5765496182188198,0.4764471178080781,0.7783013321531933,0.0986310021575707,18.534799752429457,Red,Overdue RFI backlog; Slow RFI response; Low CPI
PRJ3-01416,Cedar Water Program 1416,Heavy Civil,Mountain,Design-Build,Moderate,Low,Standard,175959800,0.9527,0.9144,0.0136,8.94,0.3678,21.952,0.2053,2,0,0,0.0665,5,0.1893747156526452,0.7263434451906291,0.7781670774441363,0.0463773031703174,23.60167206046863,Red,Overdue RFI backlog; Low SPI
PRJ3-01199,Redwood Retail Center 1199,Commercial,Northeast,Design-Build,Moderate,Low,Standard,48863100,0.8902,0.9644,0.0214,11.677,0.4253,23.384,0.4243,4,1,0,0.1098,29,0.6192320539237833,0.4158565713844538,0.7775769064721394,0.0920893522364224,24.50476335985782,Red,Overdue RFI backlog; Low CPI; Pending change exposure
PRJ3-01487,Horizon Housing 1487,Residential,Southwest,CMAR,Very High,Moderate,Standard,60909100,0.9011,1.0119,0.0268,13.201,0.4569,17.086,0.3216,5,1,0,0.1494,7,0.6911245843917903,0.2599674041446359,0.7714221243915521,0.1054084439754357,7.497607589706599,Red,Overdue RFI backlog; Slow RFI response; Low CPI
PRJ3-01181,Granite Transit-Oriented Development 1181,Mixed-Use,Southwest,Design-Build,Moderate,Moderate,Standard,440752300,0.9302,0.9144,0.0166,9.3,0.3143,16.022,0.3739,2,0,0,0.0258,24,0.3552388382970521,0.6442141659494617,0.7706031123201227,0.0694770585908531,17.560468135915784,Red,Overdue RFI backlog; Low SPI; Low CPI
PRJ3-01156,Evergreen Transit-Oriented Development 1156,Mixed-Use,Southeast,CMAR,Moderate,Moderate,Slow,154492600,0.8526,0.9546,0.0316,9.006,0.3353,21.325,0.3028,3,1,0,0.184,-21,0.6347872527233359,0.3685356693716945,0.7693811770040169,0.1083040728610912,10.338577868898993,Red,Overdue RFI backlog; Low CPI; Pending change exposure
PRJ3-00505,Aspen Transit Program 505,Infrastructure,Southwest,Design-Bid-Build,High,Low,Fast,201485200,0.9016,0.9144,0.0192,9.692,0.2638,14.153,0.2136,3,1,1,0.1505,30,0.5922269902068947,0.4316296954245326,0.7682339302262378,0.0925682255072425,4.434899272438299,Red,Overdue RFI backlog; Low CPI; Low SPI
PRJ3-01000,Evergreen Housing 1000,Residential,Northeast,Design-Bid-Build,Moderate,High,Slow,121018800,0.9504,0.9751,0.0281,10.262,0.3059,29.004,0.3173,3,0,1,0.0719,49,0.453429634904606,0.5753795392854332,0.7679150397602649,0.0759768415955108,8.024165964771624,Red,Slow change approval; Overdue RFI backlog; Pending change exposure
PRJ3-00752,Horizon Corporate Center 752,Commercial,Northeast,Design-Bid-Build,Moderate,High,Slow,67357900,0.8632,0.9319,0.03,5.515,0.1028,26.045,0.401,3,1,0,0.1073,-12,0.4969918644331341,0.5380176227172835,0.7676191057382724,0.1082744324238107,12.984312498375388,Red,Low CPI; Low SPI; Pending change exposure
PRJ3-00979,Aspen Office Campus 979,Commercial,West,Design-Build,Very High,Moderate,Standard,36420300,0.9827,0.9377,0.0525,10.212,0.3585,28.122,0.3852,5,0,0,0.0897,19,0.3861458680294454,0.6206657245754404,0.7671440876325777,0.0607969481870758,22.792407182917756,Red,Slow change approval; Overdue RFI backlog; Low SPI
PRJ3-00993,Lakeview Highway Improvements 993,Heavy Civil,West,Design-Build,Very High,Moderate,Fast,259823700,0.8243,1.0665,0.0236,8.377,0.3546,22.393,0.477,4,0,0,0.0522,2,0.737969523079352,0.1112697723583949,0.7671255945972741,0.1648274932225102,5.23841782274795,Red,Overdue RFI backlog; Low CPI; Pending change exposure
PRJ3-00277,Northstar Manufacturing Facility 277,Industrial,West,Design-Bid-Build,High,High,Slow,118438100,0.9365,0.8909,0.0393,8.151,0.2927,22.825,0.2027,4,0,0,0.0923,17,0.5869172469519127,0.4327291215380218,0.7656701838009191,0.0902089733648322,18.82967451097926,Red,Overdue RFI backlog; Low SPI; Low CPI
PRJ3-00340,Evergreen Process Plant 340,Industrial,Southwest,Design-Bid-Build,High,High,Standard,161091000,0.7752,0.8558,0.0345,3.162,0.1266,21.815,0.5474,3,0,0,0.097,3,0.6479944328240864,0.3256909194387055,0.7626394496451527,0.1692380625634446,16.28451726668932,Red,Low CPI; Low SPI; Pending change exposure
PRJ3-00615,Lakeview Earthworks Package 615,Heavy Civil,Mountain,IPD,Moderate,Moderate,Standard,302222300,0.9237,0.8999,0.0073,9.255,0.3782,18.679,0.0939,3,0,1,0.0739,45,0.3435858345668408,0.6345325522435368,0.7601019902879544,0.0664405299790473,16.642181778288453,Red,Overdue RFI backlog; Low SPI; Low CPI
PRJ3-01112,Copper Neighborhood 1112,Residential,Southwest,Design-Bid-Build,High,Low,Fast,88413200,0.8898,0.9715,0.0322,13.98,0.448,7.592,0.4187,4,1,0,0.2293,-11,0.6916543715786524,0.2216844424432196,0.7600098002950431,0.109169569018835,-1.7582083425117645,Red,Slow RFI response; Overdue RFI backlog; Low CPI
PRJ3-01867,Evergreen Water Program 1867,Heavy Civil,Southeast,Design-Bid-Build,High,High,Standard,37071000,0.9534,0.9473,0.017,6.517,0.2152,32.064,0.4933,4,0,0,0.0034,9,0.4285909946001694,0.5763026954884671,0.7578955446384759,0.0829467066875281,18.067101906808965,Red,Slow change approval; Low SPI
PRJ3-01714,Harbor Housing 1714,Residential,Mountain,Design-Bid-Build,High,Moderate,Slow,43114800,0.894,0.9405,0.0287,10.719,0.3767,20.938,0.366,4,1,0,0.1408,-15,0.5908513552409316,0.3830581581322377,0.7475790815046415,0.0866255772243919,7.720836938977014,Red,Overdue RFI backlog; Low CPI; Low SPI
PRJ3-00743,Riverside Earthworks Package 743,Heavy Civil,Southeast,Design-Bid-Build,Moderate,Low,Standard,136516500,0.8431,0.9309,0.0416,2.0,0.164,18.868,0.5402,3,1,0,0.1109,-4,0.590102744467103,0.3681583178699389,0.7410098285635989,0.1573809789430277,3.512745749581613,Red,Low CPI; Low SPI; Pending change exposure
PRJ3-00230,Lakeview Residences 230,Residential,Midwest,Design-Bid-Build,Moderate,Low,Standard,68299200,0.9556,0.9348,0.0018,11.356,0.4479,14.476,0.3161,3,0,0,0.01,5,0.282096611317231,0.6363783050191135,0.7389547529746494,0.0631807016046098,15.348892947618843,Red,Overdue RFI backlog; Low SPI
PRJ3-01972,Gateway Public Works Program 1972,Infrastructure,Midwest,Design-Build,Moderate,Moderate,Slow,238387100,0.9886,0.926,0.0169,10.685,0.3063,35.175,0.1483,4,0,0,0.0982,12,0.2793906294712638,0.6337637890851253,0.7360867545878027,0.0554704250128741,21.34377089295904,Red,Slow change approval; Overdue RFI backlog; Low SPI
PRJ3-00567,Summit Utility Corridor 567,Infrastructure,Midwest,CMAR,Very High,High,Standard,242942400,1.014,0.9468,0.0379,6.256,0.2285,22.855,0.2007,3,0,1,-0.0082,32,0.3907604361908983,0.5635857368643795,0.7341191646871841,0.05881959548169,22.85516724711693,Red,Low SPI; Pending change exposure
PRJ3-02196,Copper Town Center 2196,Mixed-Use,Southeast,Design-Bid-Build,High,High,Standard,102329100,0.8525,0.9967,0.0437,9.436,0.2765,23.532,0.3602,4,0,0,0.0794,-10,0.6825081121352145,0.160602277902688,0.7334980325419238,0.1189203457587302,2.488711669487026,Red,Overdue RFI backlog; Low CPI; Pending change exposure
PRJ3-01730,Pioneer Urban Village 1730,Mixed-Use,Northeast,Design-Bid-Build,Very High,High,Fast,216351400,0.9265,0.9422,0.0309,11.026,0.3746,9.488,0.5024,4,0,0,0.0857,0,0.6871101817964891,0.1449773945950398,0.7324721324349497,0.0964112770499393,13.671066651413508,Red,Overdue RFI backlog; Low CPI; Low SPI
PRJ3-00156,Evergreen Airport Improvements 156,Infrastructure,Southwest,CMAR,High,Moderate,Standard,204832300,0.951,0.9217,0.0196,8.469,0.271,22.033,0.2178,2,0,1,0.0306,34,0.3228696940889396,0.5920484847719132,0.723763665696725,0.0599686788960474,14.266840451706802,Red,Overdue RFI backlog; Low SPI
PRJ3-00508,Copper District 508,Mixed-Use,Southwest,Design-Bid-Build,Low,Low,Slow,135351800,0.9258,0.9092,0.0418,9.683,0.374,19.979,0.2887,4,1,0,0.1175,1,0.4826838629114723,0.4540384229200643,0.7175652659462471,0.0849947050746941,15.119609935184748,Red,Overdue RFI backlog; Low SPI; Low CPI
PRJ3-01040,Copper Public Works Program 1040,Infrastructure,Mountain,CMAR,Low,Low,Fast,152911200,0.9999,0.9292,0.0225,15.341,0.532,18.435,0.1194,4,0,1,0.0065,43,0.0975380826323437,0.686702404088675,0.7172608508871885,0.0310160158562259,10.881502644248116,Red,Overdue RFI backlog; Slow RFI response; Low SPI
PRJ3-00890,Pioneer Process Plant 890,Industrial,Mountain,Design-Bid-Build,High,Moderate,Fast,79500600,0.9297,0.9447,0.0078,4.746,0.2979,18.653,0.4489,2,0,0,0.039,-9,0.4139153056759433,0.5163996963903846,0.7165692638839376,0.076658532456427,19.421082212542508,Red,Overdue RFI backlog; Low CPI; Low SPI
PRJ3-00195,Horizon Corporate Center 195,Commercial,Southwest,Design-Bid-Build,Very High,High,Fast,71754800,1.0055,1.0189,0.0344,10.438,0.3961,29.939,0.3678,5,0,0,0.073,28,0.4005078782312251,0.5266959684756317,0.7162579618997413,0.0610605414713307,21.98393991117229,Red,Slow change approval; Overdue RFI backlog; Pending change exposure
PRJ3-01936,Riverside Bridge Program 1936,Heavy Civil,Southeast,Design-Bid-Build,Low,Moderate,Slow,174090200,1.0287,0.8763,0.0497,5.831,0.307,31.432,0.2464,5,0,0,0.0447,14,0.2510707435234777,0.6209918732426845,0.7161497254290842,0.0488232877312861,20.84197254351077,Red,Slow change approval; Overdue RFI backlog; Low SPI
PRJ3-01224,Crescent Retail Center 1224,Commercial,Southwest,Design-Build,High,Moderate,Fast,46545100,0.9153,0.9305,0.0029,6.788,0.2339,25.752,0.4067,2,0,0,0.0478,0,0.383694657223692,0.5352117495620062,0.7135485179954117,0.0707346012641596,17.346668433306018,Red,Low CPI; Low SPI
PRJ3-02159,Cedar Public Works Program 2159,Infrastructure,West,IPD,Moderate,Moderate,Slow,118627900,0.9338,0.9264,0.0542,14.879,0.6147,20.028,0.2219,6,1,0,0.1046,-23,0.4534345814371263,0.4712244036475511,0.7109895448537906,0.0954460026454193,23.24979235684632,Red,Overdue RFI backlog; Slow RFI response; Workflow risk score
PRJ3-01775,Copper Office Campus 1775,Commercial,West,CMAR,High,High,Slow,30311800,0.9823,0.9479,0.0485,8.461,0.3474,32.892,0.3143,5,0,0,0.0102,5,0.4338622149172261,0.488780070568559,0.710579081461512,0.0425530335084797,14.99842978274622,Red,Slow change approval; Overdue RFI backlog; Low SPI
PRJ3-01204,Canyon Medical Center 1204,Institutional,Midwest,Design-Build,Moderate,Moderate,Standard,186671500,0.9826,0.9766,0.0091,5.478,0.2953,33.947,0.1931,3,0,0,0.0272,2,0.2110015122261295,0.6325225039980192,0.7100608113635086,0.0333733121326764,17.055010766019265,Red,Slow change approval; Overdue RFI backlog
PRJ3-02213,Liberty Housing 2213,Residential,Southwest,Design-Build,High,Low,Standard,70352100,0.9197,0.9807,0.0422,6.709,0.2669,26.271,0.3979,4,0,0,0.0223,-25,0.6092598311505658,0.2542891114318822,0.7086208014880321,0.1026427329957002,9.9098008342986,Red,Overdue RFI backlog; Low CPI; Pending change exposure
PRJ3-01206,Granite Public Works Program 1206,Infrastructure,West,Design-Build,High,Moderate,Standard,610005200,1.0561,0.9912,0.0073,7.874,0.2965,22.359,0.303,3,0,0,0.0992,8,0.2592192219330989,0.6064263643165987,0.7084482159318308,0.0502924456934334,18.250439468888064,Red,Overdue RFI backlog
